cellI,x,y,z,V,Ux,Uy,Uz
64711,14.2937,-0.09375,0.005,1.5625e-06,2.10234,-0.000422943,0
64712,14.3062,-0.09375,0.005,1.5625e-06,2.10322,-0.000419063,0
64713,14.3188,-0.09375,0.005,1.5625e-06,2.1041,-0.000415229,0
64714,14.3312,-0.09375,0.005,1.5625e-06,2.10496,-0.000411441,0
64715,14.3437,-0.09375,0.005,1.5625e-06,2.10582,-0.000407699,0
64716,14.3563,-0.09375,0.005,1.5625e-06,2.10668,-0.000404001,0
64717,14.3688,-0.09375,0.005,1.5625e-06,2.10753,-0.000400346,0
64718,14.3812,-0.09375,0.005,1.5625e-06,2.10837,-0.000396736,0
64719,14.3938,-0.09375,0.005,1.5625e-06,2.1092,-0.000393168,0
64720,14.4062,-0.09375,0.005,1.5625e-06,2.11003,-0.000389641,0
64721,14.4188,-0.09375,0.005,1.5625e-06,2.11085,-0.000386157,0
64722,14.4313,-0.09375,0.005,1.5625e-06,2.11166,-0.000382712,0
64723,14.4437,-0.09375,0.005,1.5625e-06,2.11247,-0.000379309,0
64724,14.4563,-0.09375,0.005,1.5625e-06,2.11327,-0.000375945,0
64725,14.4687,-0.09375,0.005,1.5625e-06,2.11407,-0.00037262,0
64726,14.4812,-0.09375,0.005,1.5625e-06,2.11486,-0.000369334,0
64727,14.4938,-0.09375,0.005,1.5625e-06,2.11564,-0.000366086,0
64728,14.5062,-0.09375,0.005,1.5625e-06,2.11642,-0.000362876,0
64729,14.5187,-0.09375,0.005,1.5625e-06,2.11719,-0.000359703,0
64730,14.5312,-0.09375,0.005,1.5625e-06,2.11795,-0.000356567,0
64731,14.5437,-0.09375,0.005,1.5625e-06,2.11871,-0.000353467,0
64732,14.5563,-0.09375,0.005,1.5625e-06,2.11947,-0.000350402,0
64733,14.5687,-0.09375,0.005,1.5625e-06,2.12021,-0.000347373,0
64734,14.5812,-0.09375,0.005,1.5625e-06,2.12096,-0.000344378,0
64735,14.5937,-0.09375,0.005,1.5625e-06,2.12169,-0.000341418,0
64736,14.6063,-0.09375,0.005,1.5625e-06,2.12242,-0.000338491,0
64737,14.6188,-0.09375,0.005,1.5625e-06,2.12315,-0.000335597,0
64738,14.6312,-0.09375,0.005,1.5625e-06,2.12387,-0.000332736,0
64739,14.6438,-0.09375,0.005,1.5625e-06,2.12458,-0.000329907,0
64740,14.6562,-0.09375,0.005,1.5625e-06,2.12529,-0.00032711,0
64741,14.6688,-0.09375,0.005,1.5625e-06,2.126,-0.000324344,0
64742,14.6812,-0.09375,0.005,1.5625e-06,2.1267,-0.000321609,0
64743,14.6937,-0.09375,0.005,1.5625e-06,2.12739,-0.000318905,0
64744,14.7062,-0.09375,0.005,1.5625e-06,2.12808,-0.000316231,0
64745,14.7187,-0.09375,0.005,1.5625e-06,2.12876,-0.000313586,0
64746,14.7312,-0.09375,0.005,1.5625e-06,2.12944,-0.000310971,0
64747,14.7438,-0.09375,0.005,1.5625e-06,2.13011,-0.000308384,0
64748,14.7562,-0.09375,0.005,1.5625e-06,2.13078,-0.000305826,0
64749,14.7688,-0.09375,0.005,1.5625e-06,2.13144,-0.000303296,0
64750,14.7812,-0.09375,0.005,1.5625e-06,2.1321,-0.000300794,0
64751,14.7938,-0.09375,0.005,1.5625e-06,2.13275,-0.000298319,0
64752,14.8063,-0.09375,0.005,1.5625e-06,2.1334,-0.000295871,0
64753,14.8187,-0.09375,0.005,1.5625e-06,2.13405,-0.00029345,0
64754,14.8312,-0.09375,0.005,1.5625e-06,2.13469,-0.000291055,0
64755,14.8438,-0.09375,0.005,1.5625e-06,2.13532,-0.000288687,0
64756,14.8562,-0.09375,0.005,1.5625e-06,2.13595,-0.000286343,0
64757,14.8688,-0.09375,0.005,1.5625e-06,2.13658,-0.000284026,0
64758,14.8812,-0.09375,0.005,1.5625e-06,2.1372,-0.000281733,0
64759,14.8938,-0.09375,0.005,1.5625e-06,2.13782,-0.000279465,0
64760,14.9062,-0.09375,0.005,1.5625e-06,2.13843,-0.000277222,0
64761,14.9187,-0.09375,0.005,1.5625e-06,2.13904,-0.000275002,0
64762,14.9313,-0.09375,0.005,1.5625e-06,2.13964,-0.000272807,0
64763,14.9437,-0.09375,0.005,1.5625e-06,2.14024,-0.000270635,0
64764,14.9563,-0.09375,0.005,1.5625e-06,2.14084,-0.000268486,0
64765,14.9688,-0.09375,0.005,1.5625e-06,2.14143,-0.000266361,0
64766,14.9812,-0.09375,0.005,1.5625e-06,2.14201,-0.000264258,0
64767,14.9937,-0.09375,0.005,1.5625e-06,2.1426,-0.000262177,0
64768,15.0062,-0.09375,0.005,1.5625e-06,2.14317,-0.000260118,0
64769,15.0187,-0.09375,0.005,1.5625e-06,2.14375,-0.000258081,0
64770,15.0312,-0.09375,0.005,1.5625e-06,2.14432,-0.000256066,0
64771,15.0437,-0.09375,0.005,1.5625e-06,2.14489,-0.000254072,0
64772,15.0563,-0.09375,0.005,1.5625e-06,2.14545,-0.000252098,0
64773,15.0687,-0.09375,0.005,1.5625e-06,2.14601,-0.000250146,0
64774,15.0813,-0.09375,0.005,1.5625e-06,2.14656,-0.000248213,0
64775,15.0937,-0.09375,0.005,1.5625e-06,2.14711,-0.000246301,0
64776,15.1063,-0.09375,0.005,1.5625e-06,2.14766,-0.000244409,0
64777,15.1188,-0.09375,0.005,1.5625e-06,2.14821,-0.000242536,0
64778,15.1312,-0.09375,0.005,1.5625e-06,2.14874,-0.000240683,0
64779,15.1437,-0.09375,0.005,1.5625e-06,2.14928,-0.000238849,0
64780,15.1562,-0.09375,0.005,1.5625e-06,2.14981,-0.000237034,0
64781,15.1687,-0.09375,0.005,1.5625e-06,2.15034,-0.000235238,0
64782,15.1813,-0.09375,0.005,1.5625e-06,2.15087,-0.00023346,0
64783,15.1937,-0.09375,0.005,1.5625e-06,2.15139,-0.0002317,0
64784,15.2063,-0.09375,0.005,1.5625e-06,2.15191,-0.000229959,0
64785,15.2187,-0.09375,0.005,1.5625e-06,2.15242,-0.000228236,0
64786,15.2312,-0.09375,0.005,1.5625e-06,2.15293,-0.00022653,0
64787,15.2438,-0.09375,0.005,1.5625e-06,2.15344,-0.000224842,0
64788,15.2562,-0.09375,0.005,1.5625e-06,2.15395,-0.000223172,0
64789,15.2687,-0.09375,0.005,1.5625e-06,2.15445,-0.000221518,0
64790,15.2812,-0.09375,0.005,1.5625e-06,2.15495,-0.000219882,0
64791,15.2937,-0.09375,0.005,1.5625e-06,2.15544,-0.000218262,0
64792,15.3062,-0.09375,0.005,1.5625e-06,2.15593,-0.000216659,0
64793,15.3187,-0.09375,0.005,1.5625e-06,2.15642,-0.000215073,0
64794,15.3312,-0.09375,0.005,1.5625e-06,2.1569,-0.000213503,0
64795,15.3438,-0.09375,0.005,1.5625e-06,2.15739,-0.000211949,0
64796,15.3562,-0.09375,0.005,1.5625e-06,2.15786,-0.000210412,0
64797,15.3688,-0.09375,0.005,1.5625e-06,2.15834,-0.00020889,0
64798,15.3812,-0.09375,0.005,1.5625e-06,2.15881,-0.000207384,0
64799,15.3938,-0.09375,0.005,1.5625e-06,2.15928,-0.000205894,0
64800,15.4062,-0.09375,0.005,1.5625e-06,2.15975,-0.000204419,0
64801,15.4187,-0.09375,0.005,1.5625e-06,2.16021,-0.00020296,0
64802,15.4313,-0.09375,0.005,1.5625e-06,2.16067,-0.000201515,0
64803,15.4437,-0.09375,0.005,1.5625e-06,2.16113,-0.000200085,0
64804,15.4563,-0.09375,0.005,1.5625e-06,2.16158,-0.00019867,0
64805,15.4687,-0.09375,0.005,1.5625e-06,2.16203,-0.00019727,0
64806,15.4812,-0.09375,0.005,1.5625e-06,2.16248,-0.000195883,0
64807,15.4938,-0.09375,0.005,1.5625e-06,2.16293,-0.000194511,0
64808,15.5062,-0.09375,0.005,1.5625e-06,2.16337,-0.000193153,0
64809,15.5187,-0.09375,0.005,1.5625e-06,2.16381,-0.000191809,0
64810,15.5312,-0.09375,0.005,1.5625e-06,2.16425,-0.000190478,0
64811,15.5437,-0.09375,0.005,1.5625e-06,2.16468,-0.000189161,0
64812,15.5563,-0.09375,0.005,1.5625e-06,2.16511,-0.000187857,0
64813,15.5687,-0.09375,0.005,1.5625e-06,2.16554,-0.000186565,0
64814,15.5813,-0.09375,0.005,1.5625e-06,2.16597,-0.000185287,0
64815,15.5937,-0.09375,0.005,1.5625e-06,2.16639,-0.000184021,0
64816,15.6062,-0.09375,0.005,1.5625e-06,2.16681,-0.000182768,0
64817,15.6188,-0.09375,0.005,1.5625e-06,2.16723,-0.000181526,0
64818,15.6312,-0.09375,0.005,1.5625e-06,2.16765,-0.000180296,0
64819,15.6438,-0.09375,0.005,1.5625e-06,2.16806,-0.000179078,0
64820,15.6562,-0.09375,0.005,1.5625e-06,2.16847,-0.000177871,0
64821,15.6687,-0.09375,0.005,1.5625e-06,2.16888,-0.000176675,0
64822,15.6812,-0.09375,0.005,1.5625e-06,2.16928,-0.000175489,0
64823,15.6938,-0.09375,0.005,1.5625e-06,2.16969,-0.000174314,0
64824,15.7063,-0.09375,0.005,1.5625e-06,2.17009,-0.00017315,0
64825,15.7187,-0.09375,0.005,1.5625e-06,2.17048,-0.000171995,0
64826,15.7313,-0.09375,0.005,1.5625e-06,2.17088,-0.00017085,0
64827,15.7438,-0.09375,0.005,1.5625e-06,2.17127,-0.000169715,0
64828,15.7562,-0.09375,0.005,1.5625e-06,2.17166,-0.00016859,0
64829,15.7687,-0.09375,0.005,1.5625e-06,2.17205,-0.000167476,0
64830,15.7812,-0.09375,0.005,1.5625e-06,2.17244,-0.000166374,0
64831,15.7938,-0.09375,0.005,1.5625e-06,2.17282,-0.000165285,0
64832,15.8063,-0.09375,0.005,1.5625e-06,2.1732,-0.000164213,0
64833,15.8187,-0.09375,0.005,1.5625e-06,2.17358,-0.000163162,0
64834,15.8313,-0.09375,0.005,1.5625e-06,2.17396,-0.000162138,0
64835,15.8437,-0.09375,0.005,1.5625e-06,2.17434,-0.000161152,0
64836,15.8562,-0.09375,0.005,1.5625e-06,2.17471,-0.000160218,0
64837,15.8688,-0.09375,0.005,1.5625e-06,2.17508,-0.000159361,0
64838,15.8812,-0.09375,0.005,1.5625e-06,2.17545,-0.000158613,0
64839,15.8938,-0.09375,0.005,1.5625e-06,2.17581,-0.000158029,0
64840,15.9062,-0.09375,0.005,1.5625e-06,2.17618,-0.00015769,0
64841,15.9187,-0.09375,0.005,1.5625e-06,2.17655,-0.000157726,0
64842,15.9313,-0.09375,0.005,1.5625e-06,2.17691,-0.000158353,0
64843,15.9437,-0.09375,0.005,1.5625e-06,2.17728,-0.000159936,0
64844,15.9562,-0.09375,0.005,1.5625e-06,2.17765,-0.000163133,0
64845,15.9687,-0.09375,0.005,1.5625e-06,2.17802,-0.000169266,0
64846,15.9813,-0.09375,0.005,1.5625e-06,2.17841,-0.000181956,0
64847,15.9937,-0.09375,0.005,1.5625e-06,2.17894,-0.000203467,0
64848,11.0062,-0.08125,0.005,1.5625e-06,-0.13723,0.28289,0
64849,11.0187,-0.08125,0.005,1.5625e-06,-0.210268,0.241297,0
64850,11.0312,-0.08125,0.005,1.5625e-06,-0.323618,0.19727,0
64851,11.0437,-0.08125,0.005,1.5625e-06,-0.415683,0.164192,0
64852,11.0563,-0.08125,0.005,1.5625e-06,-0.493631,0.139303,0
64853,11.0688,-0.08125,0.005,1.5625e-06,-0.56042,0.119807,0
64854,11.0813,-0.08125,0.005,1.5625e-06,-0.618093,0.103648,0
64855,11.0938,-0.08125,0.005,1.5625e-06,-0.667915,0.0892167,0
64856,11.1062,-0.08125,0.005,1.5625e-06,-0.710409,0.075253,0
64857,11.1187,-0.08125,0.005,1.5625e-06,-0.745457,0.0608008,0
64858,11.1312,-0.08125,0.005,1.5625e-06,-0.772397,0.0451638,0
64859,11.1437,-0.08125,0.005,1.5625e-06,-0.790193,0.0280247,0
64860,11.1562,-0.08125,0.005,1.5625e-06,-0.797661,0.00968598,0
64861,11.1687,-0.08125,0.005,1.5625e-06,-0.79336,-0.00873372,0
64862,11.1813,-0.08125,0.005,1.5625e-06,-0.778717,-0.0257513,0
64863,11.1937,-0.08125,0.005,1.5625e-06,-0.754325,-0.0408345,0
64864,11.2062,-0.08125,0.005,1.5625e-06,-0.721126,-0.0543705,0
64865,11.2187,-0.08125,0.005,1.5625e-06,-0.679964,-0.0665657,0
64866,11.2312,-0.08125,0.005,1.5625e-06,-0.631793,-0.0773108,0
64867,11.2438,-0.08125,0.005,1.5625e-06,-0.577547,-0.0865711,0
64868,11.2562,-0.08125,0.005,1.5625e-06,-0.518154,-0.0944164,0
64869,11.2687,-0.08125,0.005,1.5625e-06,-0.454518,-0.100923,0
64870,11.2812,-0.08125,0.005,1.5625e-06,-0.387534,-0.106193,0
64871,11.2937,-0.08125,0.005,1.5625e-06,-0.317704,-0.110503,0
64872,11.3063,-0.08125,0.005,1.5625e-06,-0.246012,-0.113884,0
64873,11.3187,-0.08125,0.005,1.5625e-06,-0.173082,-0.116156,0
64874,11.3313,-0.08125,0.005,1.5625e-06,-0.0994973,-0.117396,0
64875,11.3438,-0.08125,0.005,1.5625e-06,-0.0255175,-0.117825,0
64876,11.3563,-0.08125,0.005,1.5625e-06,0.0502161,-0.117597,0
64877,11.3688,-0.08125,0.005,1.5625e-06,0.12209,-0.117012,0
64878,11.3812,-0.08125,0.005,1.5625e-06,0.192567,-0.11632,0
64879,11.3937,-0.08125,0.005,1.5625e-06,0.260958,-0.115836,0
64880,11.4062,-0.08125,0.005,1.5625e-06,0.328151,-0.113133,0
64881,11.4187,-0.08125,0.005,1.5625e-06,0.392689,-0.107813,0
64882,11.4313,-0.08125,0.005,1.5625e-06,0.455572,-0.102477,0
64883,11.4437,-0.08125,0.005,1.5625e-06,0.516422,-0.0975345,0
64884,11.4562,-0.08125,0.005,1.5625e-06,0.574925,-0.0928588,0
64885,11.4688,-0.08125,0.005,1.5625e-06,0.631147,-0.0884351,0
64886,11.4813,-0.08125,0.005,1.5625e-06,0.685112,-0.0842904,0
64887,11.4937,-0.08125,0.005,1.5625e-06,0.736791,-0.0804079,0
64888,11.5062,-0.08125,0.005,1.5625e-06,0.786268,-0.0767368,0
64889,11.5187,-0.08125,0.005,1.5625e-06,0.833682,-0.0732634,0
64890,11.5312,-0.08125,0.005,1.5625e-06,0.879127,-0.0699718,0
64891,11.5437,-0.08125,0.005,1.5625e-06,0.922673,-0.0668494,0
64892,11.5563,-0.08125,0.005,1.5625e-06,0.96439,-0.0638871,0
64893,11.5687,-0.08125,0.005,1.5625e-06,1.00435,-0.0610767,0
64894,11.5812,-0.08125,0.005,1.5625e-06,1.04263,-0.058411,0
64895,11.5937,-0.08125,0.005,1.5625e-06,1.0793,-0.0558829,0
64896,11.6062,-0.08125,0.005,1.5625e-06,1.11444,-0.0534855,0
64897,11.6188,-0.08125,0.005,1.5625e-06,1.14812,-0.0512124,0
64898,11.6312,-0.08125,0.005,1.5625e-06,1.1804,-0.0490575,0
64899,11.6438,-0.08125,0.005,1.5625e-06,1.21136,-0.0470145,0
64900,11.6562,-0.08125,0.005,1.5625e-06,1.24106,-0.0450779,0
64901,11.6687,-0.08125,0.005,1.5625e-06,1.26957,-0.0432418,0
64902,11.6813,-0.08125,0.005,1.5625e-06,1.29694,-0.041501,0
64903,11.6937,-0.08125,0.005,1.5625e-06,1.32323,-0.0398502,0
64904,11.7063,-0.08125,0.005,1.5625e-06,1.34849,-0.0382844,0
64905,11.7187,-0.08125,0.005,1.5625e-06,1.37278,-0.036799,0
64906,11.7312,-0.08125,0.005,1.5625e-06,1.39615,-0.0353894,0
64907,11.7438,-0.08125,0.005,1.5625e-06,1.41863,-0.0340512,0
64908,11.7562,-0.08125,0.005,1.5625e-06,1.44028,-0.0327805,0
64909,11.7688,-0.08125,0.005,1.5625e-06,1.46113,-0.0315733,0
64910,11.7812,-0.08125,0.005,1.5625e-06,1.48123,-0.030426,0
64911,11.7938,-0.08125,0.005,1.5625e-06,1.50061,-0.0293353,0
64912,11.8063,-0.08125,0.005,1.5625e-06,1.5193,-0.0282978,0
64913,11.8187,-0.08125,0.005,1.5625e-06,1.53735,-0.0273105,0
64914,11.8313,-0.08125,0.005,1.5625e-06,1.55477,-0.0263705,0
64915,11.8438,-0.08125,0.005,1.5625e-06,1.5716,-0.0254752,0
64916,11.8562,-0.08125,0.005,1.5625e-06,1.58787,-0.024622,0
64917,11.8688,-0.08125,0.005,1.5625e-06,1.6036,-0.0238085,0
64918,11.8812,-0.08125,0.005,1.5625e-06,1.61882,-0.0230326,0
64919,11.8937,-0.08125,0.005,1.5625e-06,1.63355,-0.0222921,0
64920,11.9062,-0.08125,0.005,1.5625e-06,1.64781,-0.021585,0
64921,11.9188,-0.08125,0.005,1.5625e-06,1.66163,-0.0209096,0
64922,11.9313,-0.08125,0.005,1.5625e-06,1.67502,-0.020264,0
64923,11.9437,-0.08125,0.005,1.5625e-06,1.68801,-0.0196468,0
64924,11.9563,-0.08125,0.005,1.5625e-06,1.7006,-0.0190563,0
64925,11.9688,-0.08125,0.005,1.5625e-06,1.71282,-0.0184911,0
64926,11.9812,-0.08125,0.005,1.5625e-06,1.72469,-0.0179498,0
64927,11.9938,-0.08125,0.005,1.5625e-06,1.73621,-0.0174314,0
64928,12.0062,-0.08125,0.005,1.5625e-06,1.7474,-0.0169344,0
64929,12.0188,-0.08125,0.005,1.5625e-06,1.75828,-0.0164579,0
64930,12.0312,-0.08125,0.005,1.5625e-06,1.76886,-0.0160007,0
64931,12.0437,-0.08125,0.005,1.5625e-06,1.77915,-0.0155619,0
64932,12.0562,-0.08125,0.005,1.5625e-06,1.78917,-0.0151407,0
64933,12.0687,-0.08125,0.005,1.5625e-06,1.79891,-0.014736,0
64934,12.0812,-0.08125,0.005,1.5625e-06,1.8084,-0.014347,0
64935,12.0937,-0.08125,0.005,1.5625e-06,1.81765,-0.0139731,0
64936,12.1062,-0.08125,0.005,1.5625e-06,1.82665,-0.0136135,0
64937,12.1188,-0.08125,0.005,1.5625e-06,1.83543,-0.0132675,0
64938,12.1312,-0.08125,0.005,1.5625e-06,1.84399,-0.0129344,0
64939,12.1438,-0.08125,0.005,1.5625e-06,1.85234,-0.0126136,0
64940,12.1562,-0.08125,0.005,1.5625e-06,1.86049,-0.0123046,0
64941,12.1687,-0.08125,0.005,1.5625e-06,1.86844,-0.0120068,0
64942,12.1813,-0.08125,0.005,1.5625e-06,1.87621,-0.0117197,0
64943,12.1937,-0.08125,0.005,1.5625e-06,1.88379,-0.0114428,0
64944,12.2063,-0.08125,0.005,1.5625e-06,1.89119,-0.0111756,0
64945,12.2188,-0.08125,0.005,1.5625e-06,1.89843,-0.0109178,0
64946,12.2312,-0.08125,0.005,1.5625e-06,1.90551,-0.0106688,0
64947,12.2438,-0.08125,0.005,1.5625e-06,1.91242,-0.0104284,0
64948,12.2562,-0.08125,0.005,1.5625e-06,1.91919,-0.0101961,0
64949,12.2687,-0.08125,0.005,1.5625e-06,1.9258,-0.00997153,0
64950,12.2812,-0.08125,0.005,1.5625e-06,1.93228,-0.00975445,0
64951,12.2937,-0.08125,0.005,1.5625e-06,1.93862,-0.00954451,0
64952,12.3063,-0.08125,0.005,1.5625e-06,1.94482,-0.0093414,0
64953,12.3187,-0.08125,0.005,1.5625e-06,1.9509,-0.00914484,0
64954,12.3312,-0.08125,0.005,1.5625e-06,1.95685,-0.00895456,0
64955,12.3438,-0.08125,0.005,1.5625e-06,1.96269,-0.00877029,0
64956,12.3563,-0.08125,0.005,1.5625e-06,1.9684,-0.00859181,0
64957,12.3688,-0.08125,0.005,1.5625e-06,1.97401,-0.00841886,0
64958,12.3812,-0.08125,0.005,1.5625e-06,1.9795,-0.00825123,0
64959,12.3938,-0.08125,0.005,1.5625e-06,1.98489,-0.00808871,0
64960,12.4062,-0.08125,0.005,1.5625e-06,1.99018,-0.0079311,0
64961,12.4187,-0.08125,0.005,1.5625e-06,1.99536,-0.00777821,0
64962,12.4313,-0.08125,0.005,1.5625e-06,2.00045,-0.00762985,0
64963,12.4437,-0.08125,0.005,1.5625e-06,2.00545,-0.00748584,0
64964,12.4562,-0.08125,0.005,1.5625e-06,2.01035,-0.00734603,0
64965,12.4687,-0.08125,0.005,1.5625e-06,2.01517,-0.00721025,0
64966,12.4812,-0.08125,0.005,1.5625e-06,2.0199,-0.00707836,0
64967,12.4938,-0.08125,0.005,1.5625e-06,2.02455,-0.0069502,0
64968,12.5062,-0.08125,0.005,1.5625e-06,2.02911,-0.00682565,0
64969,12.5188,-0.08125,0.005,1.5625e-06,2.0336,-0.00670456,0
64970,12.5312,-0.08125,0.005,1.5625e-06,2.03801,-0.00658681,0
64971,12.5438,-0.08125,0.005,1.5625e-06,2.04235,-0.00647228,0
64972,12.5563,-0.08125,0.005,1.5625e-06,2.04661,-0.00636085,0
64973,12.5687,-0.08125,0.005,1.5625e-06,2.05081,-0.00625242,0
64974,12.5813,-0.08125,0.005,1.5625e-06,2.05493,-0.00614688,0
64975,12.5937,-0.08125,0.005,1.5625e-06,2.05899,-0.00604412,0
64976,12.6062,-0.08125,0.005,1.5625e-06,2.06299,-0.00594406,0
64977,12.6188,-0.08125,0.005,1.5625e-06,2.06692,-0.00584659,0
64978,12.6312,-0.08125,0.005,1.5625e-06,2.07079,-0.00575163,0
64979,12.6437,-0.08125,0.005,1.5625e-06,2.0746,-0.00565909,0
64980,12.6562,-0.08125,0.005,1.5625e-06,2.07835,-0.0055689,0
64981,12.6687,-0.08125,0.005,1.5625e-06,2.08205,-0.00548096,0
64982,12.6813,-0.08125,0.005,1.5625e-06,2.08569,-0.00539522,0
64983,12.6937,-0.08125,0.005,1.5625e-06,2.08927,-0.00531159,0
64984,12.7062,-0.08125,0.005,1.5625e-06,2.0928,-0.00523001,0
64985,12.7187,-0.08125,0.005,1.5625e-06,2.09629,-0.00515041,0
64986,12.7312,-0.08125,0.005,1.5625e-06,2.09972,-0.00507272,0
64987,12.7438,-0.08125,0.005,1.5625e-06,2.1031,-0.00499688,0
64988,12.7562,-0.08125,0.005,1.5625e-06,2.10643,-0.00492282,0
64989,12.7687,-0.08125,0.005,1.5625e-06,2.10972,-0.00485049,0
64990,12.7812,-0.08125,0.005,1.5625e-06,2.11296,-0.00477984,0
64991,12.7938,-0.08125,0.005,1.5625e-06,2.11616,-0.0047108,0
64992,12.8063,-0.08125,0.005,1.5625e-06,2.11931,-0.00464333,0
64993,12.8187,-0.08125,0.005,1.5625e-06,2.12243,-0.00457738,0
64994,12.8313,-0.08125,0.005,1.5625e-06,2.1255,-0.00451291,0
64995,12.8437,-0.08125,0.005,1.5625e-06,2.12852,-0.00444988,0
64996,12.8562,-0.08125,0.005,1.5625e-06,2.13151,-0.00438824,0
64997,12.8688,-0.08125,0.005,1.5625e-06,2.13446,-0.00432795,0
64998,12.8812,-0.08125,0.005,1.5625e-06,2.13738,-0.00426898,0
64999,12.8937,-0.08125,0.005,1.5625e-06,2.14025,-0.00421128,0
65000,12.9062,-0.08125,0.005,1.5625e-06,2.14309,-0.00415481,0
65001,12.9187,-0.08125,0.005,1.5625e-06,2.14589,-0.00409954,0
65002,12.9313,-0.08125,0.005,1.5625e-06,2.14866,-0.00404543,0
65003,12.9437,-0.08125,0.005,1.5625e-06,2.1514,-0.00399246,0
65004,12.9562,-0.08125,0.005,1.5625e-06,2.1541,-0.00394058,0
65005,12.9687,-0.08125,0.005,1.5625e-06,2.15676,-0.00388976,0
65006,12.9812,-0.08125,0.005,1.5625e-06,2.1594,-0.00383998,0
65007,12.9938,-0.08125,0.005,1.5625e-06,2.162,-0.0037912,0
65008,13.0062,-0.08125,0.005,1.5625e-06,2.16458,-0.0037434,0
65009,13.0188,-0.08125,0.005,1.5625e-06,2.16712,-0.00369655,0
65010,13.0312,-0.08125,0.005,1.5625e-06,2.16964,-0.00365062,0
65011,13.0438,-0.08125,0.005,1.5625e-06,2.17212,-0.00360559,0
65012,13.0563,-0.08125,0.005,1.5625e-06,2.17458,-0.00356143,0
65013,13.0687,-0.08125,0.005,1.5625e-06,2.177,-0.00351811,0
65014,13.0812,-0.08125,0.005,1.5625e-06,2.17941,-0.00347563,0
65015,13.0937,-0.08125,0.005,1.5625e-06,2.18178,-0.00343395,0
65016,13.1062,-0.08125,0.005,1.5625e-06,2.18413,-0.00339305,0
65017,13.1188,-0.08125,0.005,1.5625e-06,2.18645,-0.00335292,0
65018,13.1312,-0.08125,0.005,1.5625e-06,2.18875,-0.00331353,0
65019,13.1438,-0.08125,0.005,1.5625e-06,2.19102,-0.00327486,0
65020,13.1562,-0.08125,0.005,1.5625e-06,2.19327,-0.00323689,0
65021,13.1687,-0.08125,0.005,1.5625e-06,2.19549,-0.00319961,0
65022,13.1812,-0.08125,0.005,1.5625e-06,2.19769,-0.003163,0
65023,13.1937,-0.08125,0.005,1.5625e-06,2.19986,-0.00312704,0
65024,13.2063,-0.08125,0.005,1.5625e-06,2.20202,-0.0030917,0
65025,13.2188,-0.08125,0.005,1.5625e-06,2.20415,-0.00305699,0
65026,13.2312,-0.08125,0.005,1.5625e-06,2.20626,-0.00302288,0
65027,13.2438,-0.08125,0.005,1.5625e-06,2.20835,-0.00298935,0
65028,13.2562,-0.08125,0.005,1.5625e-06,2.21041,-0.0029564,0
65029,13.2687,-0.08125,0.005,1.5625e-06,2.21246,-0.002924,0
65030,13.2812,-0.08125,0.005,1.5625e-06,2.21448,-0.00289215,0
65031,13.2938,-0.08125,0.005,1.5625e-06,2.21649,-0.00286083,0
65032,13.3062,-0.08125,0.005,1.5625e-06,2.21847,-0.00283003,0
65033,13.3187,-0.08125,0.005,1.5625e-06,2.22044,-0.00279974,0
65034,13.3313,-0.08125,0.005,1.5625e-06,2.22238,-0.00276994,0
65035,13.3438,-0.08125,0.005,1.5625e-06,2.22431,-0.00274063,0
65036,13.3562,-0.08125,0.005,1.5625e-06,2.22622,-0.00271178,0
65037,13.3688,-0.08125,0.005,1.5625e-06,2.22811,-0.0026834,0
65038,13.3812,-0.08125,0.005,1.5625e-06,2.22998,-0.00265547,0
65039,13.3938,-0.08125,0.005,1.5625e-06,2.23183,-0.00262798,0
65040,13.4062,-0.08125,0.005,1.5625e-06,2.23367,-0.00260093,0
65041,13.4188,-0.08125,0.005,1.5625e-06,2.23549,-0.00257429,0
65042,13.4313,-0.08125,0.005,1.5625e-06,2.23729,-0.00254807,0
65043,13.4437,-0.08125,0.005,1.5625e-06,2.23908,-0.00252225,0
65044,13.4562,-0.08125,0.005,1.5625e-06,2.24085,-0.00249683,0
65045,13.4688,-0.08125,0.005,1.5625e-06,2.2426,-0.00247179,0
65046,13.4812,-0.08125,0.005,1.5625e-06,2.24434,-0.00244713,0
65047,13.4938,-0.08125,0.005,1.5625e-06,2.24606,-0.00242283,0
65048,13.5062,-0.08125,0.005,1.5625e-06,2.24776,-0.0023989,0
65049,13.5187,-0.08125,0.005,1.5625e-06,2.24945,-0.00237531,0
65050,13.5312,-0.08125,0.005,1.5625e-06,2.25113,-0.00235207,0
65051,13.5437,-0.08125,0.005,1.5625e-06,2.25279,-0.00232917,0
65052,13.5563,-0.08125,0.005,1.5625e-06,2.25443,-0.00230659,0
65053,13.5687,-0.08125,0.005,1.5625e-06,2.25606,-0.00228434,0
65054,13.5812,-0.08125,0.005,1.5625e-06,2.25768,-0.0022624,0
65055,13.5937,-0.08125,0.005,1.5625e-06,2.25928,-0.00224077,0
65056,13.6062,-0.08125,0.005,1.5625e-06,2.26087,-0.00221944,0
65057,13.6188,-0.08125,0.005,1.5625e-06,2.26245,-0.00219842,0
65058,13.6312,-0.08125,0.005,1.5625e-06,2.26401,-0.00217768,0
65059,13.6438,-0.08125,0.005,1.5625e-06,2.26556,-0.00215723,0
